-995
-1155
1275
-1350
-1400
-1393
-1292
-1207
-1090
-898
-685
-528
-418
-280
-160
1
194
439
813
1145
1431
1607
1603
1477
1179
936
807
840
1011
1252
1477
1458
1246
747
81
-596
-1181
-1472
-1521
-1290
-931
-686
-583
-702
-988
-1324
-1594
-1602
-1407
-1026
-530
-126
150
229
113
-87
-246
-345
-219
102
467
911
1207
1262
1063
647
111
-443
-901
-1247
-1452
-1541
-1536
-1523
-1502
-1479
-1459
-1391
-1309
-1121
-868
-550
-205
72
321
526
693
861
1079
1309
1494
1613
1739
1817
1865
1850
1794
1729
1531
1306
953
502
5
-531
-991
-1348
-1579
-1704
-1779
-1861
-1947
-2097
-2282
-2378
-2351
-2215
-1921
-1546
-1143
-747
-438
-200
-35
148
287
488
808
1081
1321
1494
1561
1495
1327
1137
942
787
692
594
497
364
159
-141
-527
-956
-1395
-1759
-1958
-1924
-1697
-1302
-847
-454
-178
-83
-137
-333
-530
-668
-659
-397
-11
508
998
1357
1534
1414
1080
602
124
-263
-454
-439
-271
-1
153
181
32
-270
-598
-858
-866
-695
12404.9344939741
10883.3293645453
9257.59656400984
7487.57941521734
5502.17694028247
3332.33161558139
1015.01701813431
-1260.77460574642
-3437.04481847237
-5497.80148467009
-7351.07124891926
-9085.91196655136
-10829.4250564378
-12628.7677448909
-14633.1651700771
-16778.9223166838
-19050.4357510129
-21356.205127168
-23462.8444355748
-25328.0929657215
-26836.8259557153
-28160.0649020399
-29223.9875037417
-30338.9372161918
-31286.4323905433
-32566.1749760401
-34000.0587634261
-36189.1771488513
-39060.8303988668
-43281.5323983529
-48669.0168645123
-54638.2430113963
-60498.4006508075
-63507.9147168271
-63230.4492026597
-55166.9104999541
-42329.4501322551
-20198.4668757527
-7232.60826202814
-7173.77145904182
-7015.10352815956
-6757.00105657592
-6400.10916605268
-5945.31990045046
-5393.76999608356
-21657.8380404713
-51471.141026587
-68708.5303112179
-67786.0869875371
-66776.1166834547
-65681.1437987483
-64503.9051953791
-63247.3433567613
-61914.5990330868
-60509.0033910849
-59034.0696878406
-57493.4844894813
-55891.0984566818
-54230.9167200174
-52517.0888692239
-36672.898581384
-13296.7529139656
8980.82871052692
20322.2258007549
22237.728345368
24179.5485855789
26142.8329820676
28122.6743463017
30114.124105952
32112.2046737463
34111.9218888455
36108.2774996443
38096.2816567978
40070.9653852454
41510.3930040616
33050.6744630871
23102.9775655077
11545.5400458303
1317.68147306564
-6856.18505063115
-9994.54142510499
-7802.75334978534
1939.94058828898
17762.4395087295
39940.7904878641
61001.1984389866
62382.0355980979
63688.8505914265
64918.3770620649
66067.5418341616
67133.4725942599
67375.5050705854
38766.1896923385
6803.29771234508
4979.82677776419
5594.00593492705
6112.30005579904
6533.4136750004
6856.29422779482
7080.13468095327
7204.37554991671
7228.70629721612
7153.06610865446
6977.6440453105
6702.87857098453
6329.45645626729
5858.3110619711
6151.6200062139
15124.8022209873
25016.5144055656
35293.6468856201
43407.3188883901
48920.8732457173
51273.8705381878
51599.0826950127
50861.4860656496
50441.253980479
50968.7488191304
52696.5136062847
54866.2631559576
55614.8747863995
53945.3786288186
52222.9475541519
50451.8867430616
45408.6229252245
38640.6933148142
31516.7342698281
25253.4697036069
20014.6992775119
15826.2864042704
12307.1460919777
8920.23265913579
5092.52735143742
491.025891246368
-4933.27400910727
-10954.3851390046
-17035.3432549676
-22504.2194886823
-26759.1326666026
-29360.2615103425
-30118.8566873604
-29178.2526818178
-26959.8794559386
-24097.2738727244
-21398.0908514712
-19643.1142282095
-19445.267293918
-20975.6229841731
-23824.4136947649
-27298.0406987455
-30374.0831413719
-32106.306590462
-32005.6711207899
-30325.3389123162
-27973.6813432602
-26160.285560285
-26350.9605093748
-29395.7424123284
-35218.8996751823
-43018.9372162936
-51045.6002032657
-57531.8771893756
-61061.0026416638
-60855.4588543687
-57330.9772429205
-51642.5390152632
-45544.3752188253
-40727.9661630208
-38385.0402187263
-38834.571997733
-41492.779916725
-45130.1231518715
-48145.2979916474
-49327.2335969941
-47883.0871794233
-44026.2386091104
-38620.2844664595
-32751.0315520039
-27654.489870867
-24067.8651093169
-22229.55062222
-21691.1189514216
-21625.3128962514
-21203.0361584742
-19799.3435850693
-17155.4310332238
-13516.6248828757
-9457.37122301662
-5637.2247387845
-2652.83732712375
-833.946469464836
-230.363390488123
-682.961032567952
-1733.66187595393
-2772.4256351347
-3226.23686213415
-2421.09248772741
159.010668283638
4722.08838651809
11047.1815059679
18578.3683193184
26326.776874653
33049.5971527959
37602.0930898551
38919.6144149157
36774.6082732949
31704.630606308
24821.3572591007
17789.594788784
12157.2909458583
9204.54480272542
9489.61650397726
12753.936614086
18048.1150391342
23985.9495002842
29256.4335378071
32918.7640256668
34592.3481778747
34496.8100291051
33362.9963733706
32020.9821459158
31317.0752348767
31695.820710679
33201.0044626048
35551.6562334363
38056.0520445942
40181.7160057068
41501.4215040882
41853.191771152
41465.2998243447
40709.2677847446
40053.8655720307
39759.1089800846
39894.2571380348
40214.8093630896
40333.501413025
39998.301147694
38851.4036104021
36946.2255414422
34539.399337502
31901.7664720437
29562.3703931001
27750.4489162392
26554.426131712
25970.9038460096
25640.6525792229
25077.6021407063
23901.8318066008
21935.5601237678
19129.1343656191
15684.0196661976
11966.7878596673
8377.106053109
5305.72496118331
2891.46703181751
1196.21439259809
97.8966479937731
-653.521442088206
-1306.05237161616
-2135.69835460212
-3263.46381696319
-4801.36788285566
-6669.45682427049
-8743.81644277332
-10899.5843524419
-12961.9621332977
-14947.2273248574
-16864.745229825
-18708.9804984204
-20589.5084643931
-22584.0262043826
-24645.363292986
-26744.49222665
-28773.5384903319
-30589.7902417698
-32098.7075891547
-1681
-1160
-350
582
1499
2143
2435
2270
1689
843
-94
-906
-1476
-1701
-1558
-1118
-606
-128
193
270
129
-179
-513
-859
-1093
-1162
-1141
-999
-804
-616
-452
-391
-368
-432
-499
-464
-436
-285
-72
129
261
249
105
-172
-523
-878
-1107
-1166
-971
-673
-346
-34
92
74
-117
-298
-390
-350
-145
121
408
637
751
675
475
204
-87
-260
-270
-129
86
271
390
430
340
184
7
-152
-172
-109
60
333
639
952
1179
1258
1143
902
553
109
-349
-770
-1079
-1255
-1289
-1251
-1254
-1296
-1382
-1557
-1700
-1673
-1468
-1025
-478
131
627
843
896
724
486
284
214
275
446
709
861
861
644
277
-256
-763
-1140
-1374
-1355
-1226
-1006
-796
-728
-791
-897
-1083
-1200
-1118
-843
-354
181
687
1032
1169
1078
814
533
249
60
-23
-39
-14
24
9
-27
-16
-1
53
116
236
326
303
248
110
-3
-73
-130
-101
-95
-122
-265
-511
-761
-1027
-1192
-1252
-1161
-939
-712
-533
-424
-446
-568
-672
-769
-722
-493
-166
243
597
842
928
839
641
395
184
72
68
80
51
-92
-350
-657
-1024
-1243
-1206
-901
-383
156
673
998
1080
951
709
485
337
334
437
615
762
788
634
320
-96
-576
-978
-1219
-1349
-1418
-1373
-1324
-1325
-1308
-1350
-1406
-1399
-1309
-1142
-879
-527
-153
209
483
664
709
649
